Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Armenia,ARM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1644358731324,47.3399074674902,47.6533681366132,47.8904278543479,48.0518845534054,48.17181202184,48.3066415498393,48.4399214973219,48.5755092315535,48.713174221225,48.8378598790456,48.957697498474,49.08328692488,49.1992127890211,49.3167322286955,49.443005498289,49.5818048729187,49.7520182658189,49.8659909863476,50.0131828293648,50.1668092592733,50.317554718025,50.4364179365585,50.5624724936339,50.6844062485761,50.7734790664828,50.9409648066524,51.086220690504,51.9455707054559,52.7400427562204,52.755634771885,52.0299667856185,52.0344569642048,
American Samoa,ASM,"Labor force, female (% of total labor force)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6082212764999,41.7888186871581,41.8932681653932,42.3073827271447,42.7191967214411,42.9100952064157,43.0448840558435,43.1995707577183,43.3792434861881,43.848341019263,44.1810186987477,44.2899106926562,44.6638795624304,44.5561000925583,44.9025133956641,45.059606072791,45.1563790491853,45.2579182063383,45.4155282489251,45.3334028303876,45.513761391217,45.6384840383258,45.7461064651688,45.9337280087194,46.123210341525,46.4397564283043,46.6423085004014,46.8310502338001,46.9493385188979,46.9923936857,47.1699615129658,47.0276009548156,46.9991409113622,
Austria,AUT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1135238990678,41.700001670287,41.9753448295984,43.1960985468998,43.5549374460342,43.4759448383209,43.6529434325664,43.8702212620599,43.8825426455762,43.948510943667,44.1960594772066,44.6880614869325,44.6506520575354,45.3318993464,45.6806345907196,45.8450034636029,45.8923843080997,46.1271726778059,46.4835842326743,46.5907402810951,46.7914102667007,46.9453814564716,47.0018199207245,47.1203553828351,47.0000048993692,46.9642738832459,46.952873963492,46.8066937939583,46.8791184260797,47.0401841876711,46.9295765756178,47.0176506262936,47.0057634755513,
Azerbaijan,AZE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9935216056466,49.0082987178492,49.1315717628022,49.3399666420711,49.5542206528283,49.6452773518766,49.725620003179,49.8158352410655,49.897197708477,49.8626215298114,49.8929326584074,50.216129521704,49.8842936458386,49.7773631601962,49.7050316641462,49.4202992010427,47.6255498324362,48.2723149542018,49.5631596612682,51.1749518479949,49.6130767290582,50.0468309884195,49.9157234863197,49.9527957536923,50.0353275629126,49.9530671584261,49.8281324163207,49.8767241263797,49.830026020494,49.7654978017234,49.9471517320039,49.7675531557533,49.7372650276,
Burundi,BDI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.894912523782,51.8768001415705,52.0802407005275,52.1368270858101,51.9775309539073,52.0604436145937,52.1348830308126,52.1257052217676,52.0616997567007,52.0108629057903,51.9447815161658,51.8446061409409,51.6998793740525,51.505008494283,51.2778303294248,51.0123532300963,51.2170265244966,51.3861010359329,51.5020065730683,51.6025957944601,51.7124099108002,51.7993689464337,51.8658184876632,51.9218590236929,51.7092403462161,51.5368524227764,51.3645486044282,51.195768103248,51.045868495014,50.8946644170497,51.0954921223969,50.8129763380835,50.8240274302426,
Belgium,BEL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7949474520944,40.4451428217192,41.0716694924294,41.2027126990694,41.415045980201,41.5300022780701,41.8860645246415,42.2724689902381,42.8975958059909,43.0487091095375,42.4214211948154,42.8741709990028,43.1086280312319,43.8189377728447,44.1555811414624,44.4190769438687,44.6951728583138,44.9647953584338,45.1556351573299,45.3605110794848,45.4208924741325,45.4137351332772,45.7580435505487,46.0653160942741,46.1279538207194,46.0348592117926,46.2910979035965,46.7010739360366,46.775155191018,46.7489667494196,46.803437581753,46.9863347861109,46.8500132639741,
Benin,BEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9405063413037,40.9312366102614,41.4213547320548,41.9430341079964,42.5149052631579,43.0693994261436,43.6224129889407,44.1958248268669,44.7947416066438,45.4139233377459,46.0513192715489,46.7026631355024,46.9710563437299,47.238264871249,47.5449926806166,47.8481162538445,48.108203427477,48.3751054481989,48.6512169253793,48.9302175194294,49.212856819708,48.7359033904786,48.2265263288694,47.6888285116382,47.1244738349228,46.5323839297377,45.9131814738228,45.2634958161414,45.308489946391,45.2726891791745,45.1506418205297,45.4827600512771,45.5067936898284,
Burkina Faso,BFA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2877995291479,49.0828233171241,48.8437129103808,48.5708066642914,48.2684499480511,47.9557804125738,47.6158311263125,47.1954791598381,46.709135597526,46.2014440807849,45.6671030402317,45.103609264885,44.5220656422148,43.9267232114809,43.3293452839505,42.742959838701,42.892259882069,43.1065941003267,43.3586223980081,43.6398725709937,43.9467463669519,44.2681280140289,44.6247058917625,45.0156383535655,45.0234305230672,45.0229789655702,45.0266369306318,45.0512953176543,45.0950714955725,45.0617322225176,45.1970827694955,45.0698639082145,45.0229437831552,
Bangladesh,BGD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5341472340632,21.6651176397566,21.8312470146263,22.017938925666,22.2280472006964,22.4455061979245,22.6904441308228,22.959117589249,23.2269556010088,23.4892480828073,23.7109217510094,23.9491617813028,24.1936611794641,24.4351271037273,24.6829407328047,24.9076300767869,25.4426175463113,26.0032605124656,26.5617779336321,27.0694520068368,27.5627086663471,28.0548295890931,28.5593699511159,29.0701106805072,29.5865677245618,30.096958223452,31.7209292173521,31.8851902674913,32.0279983459946,32.0569928633747,32.7777073947751,32.3679241119237,32.4296871441735,
Bulgaria,BGR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8033160295097,48.8391673852713,48.5999085794037,48.3560226555867,48.0996888877071,47.8250361906655,47.5267422071274,47.21676605092,46.8837605744849,46.5231720114595,47.2729706658167,47.3727461434542,46.8894598602705,46.978996274658,46.6806362017486,47.1791511456471,47.0874735303654,46.8304186422443,46.7005598653578,46.6183933749649,46.8139746063955,46.905403954909,46.8829427261428,46.7206670403153,46.7202902911401,46.4807503208561,46.5215447594294,46.2536881108785,46.1811217578017,46.0207183046113,46.1272210700662,46.4725620412443,46.4396663999147,
Bahrain,BHR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7467938334478,17.1610240160107,17.5689355958349,17.9739711572283,18.3762636676735,18.7808802177535,19.1876956767207,19.5920415633487,19.9866688466037,20.3649432565095,20.7318413774749,21.0553789340701,21.2644612070095,21.2567171763172,21.1740318926342,21.1183653088145,21.0845240206272,21.0784972200471,21.1144996592227,21.3034817252728,20.9183278766532,20.7547385737787,20.9141699665446,21.4654489827797,21.5464164337648,21.2017073192021,20.9112684048622,21.0004891941543,21.2321033585992,21.2182306140544,21.3971274418783,21.5256899578527,21.7807532085196,
"Bahamas, The",BHS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2964316517315,46.3454395962689,46.3846047920683,46.4173014692581,46.5889682160549,46.7299699469276,47.0451282691467,46.7371312259362,47.3395865694826,47.5315279514721,47.6656156834919,47.773311174991,47.633121385048,47.5853267805262,47.6762346419339,47.7372155820233,47.7435741867149,47.5613275613276,47.2841423883564,47.3450416262172,47.4078454563375,47.5996545654462,47.4670945537417,47.5258354767549,47.5318715401122,47.6081630479166,47.767642613125,47.9164783901606,47.963483742704,47.9739494887452,48.2511599670439,47.8713053980609,48.0177502579979,
Bosnia and Herzegovina,BIH,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5001362332313,35.6019210179669,35.9072199524361,36.1190907007028,36.1409413551953,36.1244521764478,36.0888484337189,36.0692015856592,36.0535333317735,36.0211838712182,35.989854104344,36.2218309475268,36.4430545175402,36.65290133448,36.8596777737689,37.0635657253967,36.5209409111266,37.3195765634014,37.827955329289,38.5005555749056,38.7834499116824,38.5584286656396,38.7176920447317,39.548076648485,39.3566808797435,38.7620079662605,39.3158040819348,38.851277456617,40.1958881196064,39.3405598671553,40.6140543656441,41.0409151182115,41.4499681418826,
Belarus,BLR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7771016712496,48.6603011165427,48.5869013586594,48.5269176938068,48.5145691095636,48.5986708369724,48.7508813680704,48.9080957695491,49.0379256859704,49.2195858055599,49.3608449524458,49.4702731638646,49.5537670350082,49.6175580942267,49.6823268615948,49.7439245754602,49.7921453831504,49.8285468162774,49.8506640081224,49.8895591267949,49.9485509480877,50.0016443479064,50.0435914333493,50.0981535714453,50.1516570435035,50.2079465809119,50.0811375983505,49.7922246346505,50.1632742089351,50.1109306758604,50.3475769318432,50.2779299192454,50.3109773334095,
Belize,BLZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4249311294766,30.0220418795712,30.2982094446519,30.2032944449714,30.864531649376,31.5373461090103,32.237423362159,33.1737003607791,32.9257461279215,33.2527009896845,33.5617430446457,33.8706574024586,34.1960776264611,34.5307925116082,34.8596652426375,35.1913204936833,35.5279959418566,35.8661847524586,36.2079273514631,36.4908002143639,36.7150841328193,36.9435230289904,37.1680741018068,37.3362459868269,37.7647126341498,38.1953499815475,37.995658118838,38.2901457288787,38.5018310190094,38.5349322210636,39.1278624233682,39.4114595716169,39.5103754524792,
Bermuda,BMU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7955740410166,41.749790285447,41.8183941356864,41.8717576466275,41.9363126857446,41.9847465093923,42.0775604396988,42.2459592394753,42.4215565335861,41.7718207911873,41.9434150503706,42.1489135230489,42.3594411812648,42.571998177486,42.7850918392416,43.4205486633834,42.7211320220744,43.0341804893128,43.2740229737248,43.081014481852,42.8882181931522,41.9437426351896,42.3654825918648,42.8309404076476,40.6999164857996,42.2851047805348,43.117336960598,44.3317100665964,43.0317257052795,42.6832316338946,42.4610346334294,42.0865401708355,42.4419196107159,
Brazil,BRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9841453969309,35.7004459507566,36.4214419179986,37.1471838750379,37.8794774478369,37.9499004686805,38.2637301979476,38.7955196397773,39.4668996277767,40.1938693893996,40.9228978951724,41.6042931251239,41.8109382328752,42.2114713656892,42.7140179404541,42.7188968490951,42.8167769411978,42.6814089969237,42.9510941738294,42.6009422412506,42.2415886255011,42.0948046092763,42.1239446020195,42.2171408118394,42.5559685090671,42.7201401635244,43.2323298321886,43.4354858898271,43.7582397857074,42.7340852900265,43.1404992406634,43.539239445304,43.4900419143473,
Barbados,BRB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0425972096971,47.2060911085301,47.4136965433813,47.6190126089034,48.3739778460825,48.2500789576126,48.516253993033,48.2706734438221,47.8623909711978,48.1295546558704,48.4051897035838,48.4340879757212,48.769999931419,48.9041504117902,49.0290280847394,48.9446036949157,48.3957419821196,49.0073429426163,49.1969053952525,49.3463611859838,49.4585297490126,48.8894942959305,49.2255484998152,50.0439361182788,50.2856311930036,49.9673807041733,49.6376762334643,49.3703736673081,49.9732309853083,49.8512284281221,50.1777861936923,49.5131199548561,49.6061048604398,
Brunei Darussalam,BRN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.155146552789,32.8387268314021,33.5415814046722,34.2291360510526,34.8963257074431,35.5553351693202,36.2110912871024,36.860153243076,37.497598726639,38.1211996903513,38.7274677015779,38.9166377472609,39.1046681803673,39.2926007326007,39.4799067875991,39.670752986693,39.8651888663659,40.0670868929916,40.2736777207108,40.4806795708621,40.6685867934219,41.0498404566087,41.4406107475709,41.8521509612354,42.2804768243032,42.7240649258998,43.192820418389,42.2618037366458,41.2857459338712,41.3715704988156,41.7003056994349,41.3987944641224,41.6632279475676,
Bhutan,BTN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2454199733323,38.4091638724406,38.5888086945967,38.7604117682663,38.9299739420854,39.3308773170633,39.7891399197264,40.2772230106997,40.54826235807,40.6107816094676,40.7611312699297,40.9502904818067,41.1764294994482,41.4280019162415,41.7996356542074,42.2012400465804,42.6347235347171,43.0196726940837,43.3641424437043,42.8385204978969,42.6521312292115,45.1613874684543,41.1403101657662,39.7971403252461,40.2515870188574,40.3411840619455,40.4607467823835,40.6068915345766,42.4906553086407,43.2753952310245,43.8360458863163,43.3763342897798,43.4198763316695,
Botswana,BWA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0474983014117,42.2442314944972,42.372597747879,42.529198550141,42.7309990769094,42.8868737644838,43.0776809753069,43.2946199350652,43.8628686887928,44.4482125989072,44.7580013240924,45.0733126022102,45.3934322797741,45.7120725420346,46.0301394990169,46.336573913331,46.2868153259373,46.2440792995142,46.2183481934499,46.0095551281256,46.1219072989068,46.2493071559847,46.3840223770137,46.5229044673449,46.6487297596127,46.7609169707416,46.8665387437327,46.9623855301367,47.0598079579098,46.9487233713118,47.3343424980686,47.5089264741453,47.4929487447869,
Central African Republic,CAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.274778153577,44.3220407361412,44.3757440533174,44.446141147338,44.5562864280436,44.6144565570784,44.6646912467377,44.7222053707899,44.7845884010631,44.8533397326651,44.8670871081847,44.901617032136,44.9131696901421,44.9310437311647,44.9538179668005,44.9042547565658,44.8670517329177,44.8436650289722,44.844735189185,44.8765222645457,44.7794892378706,44.7064951520309,44.6713072371727,44.6807361338078,44.6964114130068,44.8016059919307,44.9343897399893,45.0855106387465,45.2343740509181,45.2546477234256,45.4044339079267,45.2922230811793,45.3501302910488,
Canada,CAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6303085915873,44.7985188675869,44.9407894944767,44.9703929579593,45.1859726776704,45.2810158482155,45.3836510194209,45.6636143867689,45.7803641455814,45.9672506531701,46.1057424438094,46.3101267472902,46.561012023297,46.6724729793984,46.6524638194712,46.8996825595376,47.0787683081536,47.0316689846622,47.2638791878302,47.3718839928124,47.311389240167,47.3994144898136,47.4332188885305,47.2686271741564,47.1050793443463,47.2343644262967,47.3394428375583,47.4256156944059,47.2984283921484,47.0148198232132,47.1188578904526,47.4189740872734,47.4301883998592,
Central Europe and the Baltics,CEB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0205001402285,46.0006389421473,45.9687894977674,45.9366270486883,45.7983257550305,45.6181811161981,45.7579865102237,45.8209802717893,45.9915340349977,46.1390710999603,46.1802187148673,45.8922298589996,45.7827753214026,45.6212462139002,45.4491700884645,45.3816090270003,45.2070867173634,45.1069926502313,45.1696007141169,45.1596748365368,45.1930961586632,45.2539923970443,45.2136853076988,45.234975616386,45.1533686382384,45.0946218577735,45.125591718078,45.0922524261948,44.9600878864857,44.8139208576812,45.2088178732561,45.5435375111555,45.4732517908421,
Switzerland,CHE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3689701915572,41.6839513649226,41.9903316100386,42.0468142194802,42.0049766808796,43.6208327110192,43.6882196949472,44.2305288506187,44.3353239061127,44.2031865385342,44.8088962153331,45.1860291883402,45.1922548948775,45.2751732042718,45.615868037683,45.6418945775764,45.5235199571328,46.081686163044,46.1904824658487,45.7799598936162,45.8320464172256,45.9613046633115,46.1257475059471,46.3974470789472,46.475426091817,46.5371476277636,46.4080609857961,46.5920536332543,46.8071251573625,46.6910303659997,46.797591087022,46.7234260619944,46.7394536070908,
Channel Islands,CHI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6580859639316,41.8287794922993,41.6702204314516,41.624425148029,41.8247172623396,42.3471308982418,42.6714915492756,42.7587874649711,43.1686066969752,43.1799397632556,43.7679241120671,44.9084427818214,45.2694482694082,45.293555832648,44.8977711073371,44.6110061903263,44.1545893719807,44.3570161228111,44.9505502159075,45.0043429549717,44.2055862538793,44.4191944556047,44.4527567891075,44.455590231337,44.4482606349051,44.6390613043109,44.7130346674387,44.6976671887891,44.7457265716621,44.6208070873174,44.7401281688813,44.4833747941558,44.5494497849001,
Chile,CHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5015870567926,31.2482650677329,31.6579632903748,31.9567311942568,32.5534007662266,33.0010802317588,33.6726655046315,33.9222557995668,34.1998121690888,34.2945042811658,33.957178968607,34.0094762719858,34.9364861385289,36.0045917940823,36.6172574466426,36.9096955275737,37.434621621392,38.3471249821611,38.8530786154296,39.3626096829434,40.1952596832041,40.5811863573714,40.6704359448154,41.0644961014039,41.0237058511836,40.9809443504279,41.2202802278756,41.7240528587679,42.0307598473457,40.8664197043026,41.0242457010816,42.1584786159206,42.7788305841109,
China,CHN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6136816820215,45.5927247256167,45.5742446846445,45.5555211099099,45.5351355523719,45.5144222228448,45.4917599694299,45.4714740241371,45.4496260194742,45.4234281326388,45.3251497949789,45.2258147525088,45.1220180310791,45.0141362021096,44.9006956860021,44.7875866995821,44.6773130758928,44.5666057637912,44.4546059231121,44.3410741145731,44.4012484372179,44.4630520444363,44.5344522983733,44.6125870286124,44.6939662521166,44.78101432925,44.8836616700329,44.9940030157784,45.0949553928304,45.0494549376316,45.3675026685396,45.1814712369696,45.1261242975961,
Cote d'Ivoire,CIV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6893249804083,35.844188151414,36.0242175965566,36.2130017139636,36.4027490848856,36.4907651417423,36.573698107908,36.6569030610954,36.9905563415605,37.3124506383484,37.6195002977018,37.8878980346734,38.138970712946,38.3995959521631,38.6553386519599,38.9087117182891,39.1628281452006,39.4199786356004,39.6828259921967,39.9511323210141,40.2559258192832,40.5951545519617,40.9317679343483,41.2635846895846,41.5936305463454,41.9194913031507,42.2450002713579,42.5749982921535,42.9067302161229,42.9270393292789,43.5021696897407,43.2368083890486,43.3143991643672,
Cameroon,CMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1411563036765,48.1013261059816,48.0799989554568,48.0781078628871,48.0985338823929,48.1044720562657,48.1304493871437,48.1736141491352,48.2290314598315,48.289479894976,48.3161190550732,48.3409416954687,48.3658826794685,48.394407148152,48.4246621570522,48.4185532807051,48.4214931704394,47.9374285844277,47.3957457149834,46.7925830313902,46.8156906156511,46.8515454007993,46.9025432945976,46.9688552797828,47.0031240329059,47.0349386048099,47.0794062119424,47.1406549508496,47.2130332301831,47.2109298423059,47.5040954944425,47.1971774793562,47.2152029177722,
